lat,lon,country,state,county,species,year,sex,sc,doy,elevation,tmax_wt,tmax_sp,tmin_wt,tmin_sp,ppt_wt,ppt_sp,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,LT_Tmax_wt,LT_Tmax_sp,LT_Tmin_wt,LT_Tmin_sp,LT_PPT_wt,LT_PPT_sp,Tmax_wt_anm,Tmax_sp_anm,Tmin_wt_anm,Tmin_sp_anm,PPT_wt_anm,PPT_sp_anm
40.273704,-76.406073,US,Pennsylvania,Lebanon,Populus grandidentata,1939,M,Pennsylvania_Lebanon,98,185.71517944335935,4.602456283569336,9.015882873535157,-1.5106468200683594,-0.0853206992149353,294.22509002685547,231.76638793945313,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,4.757052706257772,9.155672797836177,-2.080758795425043,-0.13135336777242168,239.6324953491405,284.07261752377036,-0.154596422688436,-0.1397899243010201,0.5701119753566837,0.04603266855748637,0.22781799521043455,-0.18412978357528745
39.61666,-105.41666,US,Colorado,Clear Creek,Populus tremuloides,1997,M,Colorado_Clear Creek,121,3151.1513671875,-1.665738296508789,3.794620132446289,-15.032577514648438,-12.48001937866211,89.24556732177734,163.7871322631836,6.2.14,Southern Rockies,6.2,WESTERN CORDILLERA,-3.0918160973464026,1.4664507832002498,-16.02674233258781,-12.337326660156249,74.29171430733244,151.1224880769874,1.4260778008376136,2.328169349246039,0.994164817939371,-0.1426927185058613,0.2012856097597009,0.0838038358642187
40.66452,-106.36155,US,Colorado,Jackson,Populus angustifolia,2007,F,Colorado_Jackson,168,2715.474853515625,-1.3813343048095703,7.238233947753907,-12.243243408203124,-6.894446563720703,95.87967109680176,93.09698295593262,6.2.14,Southern Rockies,6.2,WESTERN CORDILLERA,-2.29139576284057,2.7545569399825673,-13.642329604585292,-9.870335744008296,86.8702719100047,108.17990196067746,0.9100614580309996,4.483677007771339,1.399086196382168,2.9758891802875924,0.1037109587515802,-0.13942441000018063
40.2167,-79.9667,US,Pennsylvania,Washington,Populus grandidentata,1980,M,Pennsylvania_Washington,111,347.40728759765625,6.0743663787841795,7.173492431640625,-1.6315385818481445,-1.97708740234375,120.32211685180664,314.8825988769531,8.4.3,Western Allegheny Plateau,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,4.238981831503117,8.837219663026955,-2.967536838487169,-0.33047473223018925,204.68453666525372,270.9978526017646,1.8353845472810624,-1.6637272313863305,1.3359982566390245,-1.6466126701135606,-0.4121582469681895,0.1619376163090039
45.5452,-112.3699,US,Montana,Madison,Populus balsamifera,1947,F,Montana_Madison,213,2026.469970703125,-0.5202833652496338,3.8832462310791014,-8.76099090576172,-7.207421875,44.99826145172119,82.36458587646484,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-3.042690004307334,2.9540350912498834,-11.703140925391246,-7.693026084258776,62.84225337974096,114.98684872202512,2.5224066390577,0.929211139829218,2.9421500196295263,0.485604209258776,-0.2839489510376517,-0.28370429495309457
41.2625,-69.96666,US,Massachusetts,Nantucket,Populus tremuloides,1965,M,Massachusetts_Nantucket,119,8.082240104675293,5.582938766479492,3.001016044616699,2.108778762817382,0.8486698150634766,277.1789321899414,143.4453163146973,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,5.820469344217899,4.479924584236466,1.5271238912465213,1.21440007662072,291.0729274400614,257.05005507497225,-0.2375305777384069,-1.4789085396197668,0.5816548715708609,-0.3657302615572433,-0.04773372560724005,-0.4419557067480127
35.83444348,-104.70447572,US,New Mexico,Mora,Populus deltoides,1941,F,New Mexico_Mora,169,2182.872802734375,3.765494155883789,7.910234069824218,-6.3538867950439455,-3.614585113525391,44.49680805206299,231.22391510009768,9.4.3,Southwestern Tablelands,9.4,SOUTH CENTRAL SEMIARID PRAIRIES,4.453732819173297,10.760689746632297,-7.378134448811158,-3.2536000356553973,37.77130443505816,98.44095563067108,-0.6882386632895079,-2.850455676808078,1.0242476537672127,-0.36098507786999345,0.1780585478208272,1.3488589034791496
36.725668,-107.820718,US,New Mexico,San Juan,Populus deltoides,1950,M,New Mexico_San Juan,119,1842.1680908203125,5.194274520874023,12.519319152832033,-7.451747894287109,-1.817755126953125,28.086219310760494,15.261409997940063,10.1.7,Arizona/New Mexico Plateau,10.1,COLD DESERTS,4.9120378620543725,12.104712830872096,-6.01546866497751,-0.922831628560518,43.776284727484494,43.86538906341841,0.28223665881965054,0.41460632195993696,-1.4362792293095996,-0.894923498392607,-0.358414733328732,-0.652085383857513
41.106754,-75.454352,US,Pennsylvania,Monroe,Populus tremuloides,1965,M,Pennsylvania_Monroe,103,376.0797729492187,3.0642314910888673,4.935268402099609,-3.5624202728271483,-3.122335433959961,260.11895751953125,168.98433303833008,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,3.0139329826932846,6.935699638398757,-4.009340433225793,-2.31216416054413,259.91563674991414,297.5477123472069,0.0502985083955827,-2.000431236299147,0.4469201603986446,-0.8101712734158308,7.82256782083253e-4,-0.43207651739179526
41.34583,-72.03027,US,Connecticut,New London,Populus grandidentata,1929,F,Connecticut_New London,113,76.20348358154297,5.771504592895508,7.454058074951172,-0.02577721178531646,0.7042032718658447,283.6954879760742,372.28465270996094,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,4.386941846144402,5.767450410778784,-1.6108060963123525,-0.5228059645460427,298.20085908081575,287.5079048009279,1.384562746751106,1.6866076641723886,1.585028884527036,1.2270092364118874,-0.04864295545443218,0.2948675375299087
39.747995,-105.159911,US,Colorado,Jefferson,Populus deltoides,1983,F,Colorado_Jefferson,182,2173.093017578125,2.148912811279297,5.686323165893555,-10.089828491210936,-5.800768280029297,48.53948640823364,247.60182571411133,9.4.1,High Plains,9.4,SOUTH CENTRAL SEMIARID PRAIRIES,2.2420923859891246,7.419829666314006,-11.139780887021857,-7.1887034812093775,45.551921748145155,148.69193960574495,-0.09317957470982784,-1.733506500420451,1.0499523958109211,1.3879352011800803,0.06558591921997538,0.6652000530131281
40.64,-109.74,US,Utah,Uintah,Populus tremuloides,2003,F,Utah_Uintah,186,1899.2578125,2.0092851638793947,8.603533172607422,-7.196380615234375,-2.568224334716797,39.25756311416626,68.07289218902588,6.2.13,Wasatch and Uinta Mountains,6.2,WESTERN CORDILLERA,0.20200014505219704,7.659185694846787,-9.407586664749404,-3.860750346945113,46.90230869275028,66.85141325449743,1.8072850188271976,0.9443474777606352,2.211206049515029,1.2925260122283162,-0.16299294835705336,0.01827154992039414
40.862412,-73.878143,US,New York,Bronx,Populus deltoides,1924,F,New York_Bronx,163,19.249950408935547,8.684191131591797,6.740592193603516,2.0982574462890624,-0.2776697397232056,310.74344635009766,314.7426643371582,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,5.336283939167605,8.111382231191428,-1.2867089232952345,0.19810218112433783,251.84967533370195,281.04627917474056,3.3479071924241923,-1.3707900375879118,3.384966369584297,-0.4757719208475434,0.23384493523115005,0.11989621517624471
45.5306,-110.2104,US,Montana,Sweet Grass,Populus balsamifera,1947,F,Montana_Sweet Grass,216,1710.3734130859375,0.5569667339324951,3.103566360473633,-8.266611480712891,-7.8157958984375,42.12082099914551,115.73272323608398,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-1.330656005568423,4.560365498261605,-10.076964937630343,-6.641136278424944,50.27293514243627,135.66705310565084,1.8876227395009175,-1.4567991377879723,1.8103534569174544,-1.174659620012556,-0.16215711535826793,-0.1469356738665428
46.1777763,-94.609726,US,Minnesota,Morrison,Populus balsamifera,2000,F,Minnesota_Morrison,125,371.8110656738281,-0.4922955513000488,9.064472961425782,-9.34346923828125,-3.562955856323242,48.36448669433594,154.6840419769287,5.2.1,Northern Lakes and Forests,5.2,MIXED WOOD SHIELD,-4.7094448947300345,2.987455994341555,-12.671600431021997,-8.15032803761358,56.31066833415274,163.92400048440243,4.217149343429986,6.0770169670842265,3.328131192740747,4.587372181290338,-0.14111325393375584,-0.05636733169132795
38.906988,-76.65914,US,Maryland,Anne Arundel,Populus grandidentata,1994,F,Maryland_Anne Arundel,113,25.636383056640625,6.166609191894532,11.562127685546876,-0.7808659076690674,1.819189262390137,332.5197219848633,353.82747650146484,8.3.5,Southeastern Plains,8.3,SOUTHEASTERN USA PLAINS,7.132343921823018,11.87089386306891,-0.338541708704778,1.9712535502479869,242.8090957833953,276.9488823256773,-0.965734729928486,-0.30876617752203295,-0.4423241989642894,-0.15206428785784976,0.3694697923569424,0.2775912779650881
38.780804,-108.747327,US,Colorado,Mesa,Populus tremuloides,1994,F,Colorado_Mesa,136,2087.806640625,1.760638427734375,11.13720932006836,-9.61828155517578,-2.646328353881836,55.44454479217529,66.99495363235474,10.1.6,Colorado Plateaus,10.1,COLD DESERTS,0.9713351883120463,7.336687161742139,-9.480841651528568,-4.499248584138244,68.20903797729541,83.59881384225453,0.7893032394223285,3.800522158326221,-0.1374399036472127,1.8529202302564085,-0.18713785685364753,-0.19861358608783836
39.80143,-105.52398,US,Colorado,Gilpin,Populus angustifolia,1965,F,Colorado_Gilpin,167,2848.52099609375,-1.836690330505371,-2.6994039535522463,-13.132225036621094,-16.247944641113282,85.55665016174316,133.9397087097168,6.2.14,Southern Rockies,6.2,WESTERN CORDILLERA,-1.5416792286780925,3.1940666437149052,-14.354009227429406,-10.7911109764035,70.82996426905616,170.14117033854254,-0.29501110182727874,-5.893470597267152,1.221784190808313,-5.456833664709782,0.20791604294399907,-0.21277308459083125
43.448764,-111.395981,US,Idaho,Bonneville,Populus angustifolia,1979,F,Idaho_Bonneville,160,1859.0692138671875,-5.154659271240234,5.120827102661133,-14.018301391601565,-4.883045959472656,114.22418594360352,53.685980796813965,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-1.391047607526435,5.143380988145076,-9.53846436128778,-5.232978769911437,96.0223300348702,99.10589176402372,-3.763611663713799,-0.02255388548394243,-4.479837030313785,0.3499328104387809,0.18955857353308717,-0.45829677891761395
44.071149,-96.217161,US,Minnesota,Pipestone,Populus deltoides,1962,F,Minnesota_Pipestone,152,522.77362060546875,-5.538895797729492,-1.2406550407409669,-14.182080078125,-9.112354278564451,77.08640098571777,219.21963500976565,9.2.1,Aspen Parkland/Northern Glaciated Plains,9.2,TEMPERATE PRAIRIES,-3.251189604029059,4.261891042159386,-11.497062944315248,-6.4770912796309,48.57111747591677,168.22513625754027,-2.2877061937004335,-5.502546082900352,-2.685017133809753,-2.635262998933551,0.5870831265914328,0.3031324562231685
39.748442,-76.018558,US,Pennsylvania,Chester,Populus grandidentata,1935,F,Pennsylvania_Chester,127,133.71568298339844,4.788645553588867,12.21294708251953,-2.210513114929199,1.8749073028564456,236.7335968017578,204.53498458862305,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,5.488245922023967,9.823877857112084,-1.5514499128362853,0.4009699870577144,251.7520994677786,281.6001901995234,-0.6996003684351004,2.3890692254074466,-0.6590632020929139,1.4739373157987312,-0.0596559182535953,-0.2736688691733376
32.8498,-96.7267,US,Texas,Dallas,Populus deltoides,2013,F,Texas_Dallas,117,156.00125122070313,15.998318481445311,20.07397918701172,5.4163459777832035,7.101274108886718,148.91191864013672,347.95983505249023,9.4.7,Texas Blackland Prairies,9.4,SOUTH CENTRAL SEMIARID PRAIRIES,13.509490792225984,20.16459401875985,4.081328652142468,8.107413239679419,170.50787689875747,306.6846008291966,2.4888276892193275,-0.09061483174813034,1.3350173256407354,-1.0061391307927003,-0.12665666039255064,0.13458528439868184
46.9562,-113.9039,US,Montana,Missoula,Populus balsamifera,1967,F,Montana_Missoula,176,1509.1319580078125,0.8994227409362793,2.199386787414551,-5.855691909790039,-6.754022216796875,139.30379104614258,124.5390167236328,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-0.9179745061291472,4.366145395481287,-8.53411899760618,-5.776951872561157,144.37490115602137,109.79033734682228,1.8173972470654265,-2.1667586080667363,2.678427087816141,-0.9770703442357176,-0.03512459623711603,0.1343349490786259
45.52056,-109.44222,US,Montana,Stillwater,Populus trichocarpa,1922,F,Montana_Stillwater,121,1536.40966796875,-0.6325202465057373,4.619629287719727,-9.570598602294922,-6.536985778808594,61.494049072265625,150.50861263275146,9.3.3,Northwestern Great Plains,9.3,WEST-CENTRAL SEMIARID PRAIRIES,-0.2194359247683212,5.879464606372562,-9.069867319010072,-5.709401197032768,54.386690057132206,141.33497286548135,-0.41308432173741616,-1.2598353186528355,-0.5007312832848498,-0.8275845817758265,0.13068195559735793,0.06490707558985652
38.29641,-102.660293,US,Colorado,Kiowa,Populus deltoides,2017,F,Colorado_Kiowa,181,1268.110595703125,5.211114883422852,20.80744628906251,-7.825828552246094,3.1252929687500455,27.838570251464844,210.21352050781252,9.4.3,Southwestern Tablelands,9.4,SOUTH CENTRAL SEMIARID PRAIRIES,5.349173491688099,13.181283505223378,-6.463418945053876,-1.9391882216629857,20.51407398356706,103.50371991562244,-0.13805860826524707,7.626162783839133,-1.3624096071922178,5.064481190413031,0.3570473750735775,1.0309755115968904
42.323055600000004,-113.6480556,US,Idaho,Cassia,Populus tremuloides,2003,F,Idaho_Cassia,179,1636.3253173828125,2.41320915222168,9.381794738769532,-4.257487487792969,-1.0125974655151366,35.457332611083984,96.02106857299805,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,0.4529904783656036,7.674081770311885,-7.377485072572352,-2.750250220972449,68.55123168429076,85.07193847592137,1.9602186738560765,1.7077129684576464,3.119997584779383,1.7376527554573125,-0.48276155307637736,0.1287043682468303
39.478712,-77.491376,US,Maryland,Frederick,Populus grandidentata,1941,F,Maryland_Frederick,117,182.84002685546875,8.154243469238281,7.5931640625,0.5962729930877686,-2.2714672088623047,156.97024154663086,169.4558982849121,8.4.4,Blue Ridge,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,5.754239434711004,10.500402524290967,-1.5228654699608424,0.825967393676524,225.4099120975753,268.1907863376521,2.400004034527277,-2.9072384617909677,2.119138463048611,-3.097434602538829,-0.30362316330312183,-0.36815167814315897
47.7272222,-95.4280556,US,Minnesota,Clearwater,Populus balsamifera,2001,F,Minnesota_Clearwater,137,435.5976867675781,-13.212483215332032,1.0860143661499024,-21.87946472167969,-10.1033203125,42.791905879974365,168.22504043579102,5.2.1,Northern Lakes and Forests,5.2,MIXED WOOD SHIELD,-6.7478659186322805,1.4370296302838497,-14.765441614571264,-9.95344129706631,50.26201258558338,134.94990043263476,-6.4646172966997515,-0.35101526413394724,-7.114023107108425,-0.14987901543368842,-0.14862331055465253,0.24657402411176116
40.950595,-75.763248,US,Pennsylvania,Carbon,Populus grandidentata,1964,F,Pennsylvania_Carbon,109,378.2860412597656,-0.7082363605499268,7.954672241210938,-7.082756042480469,-2.21954345703125,265.15943145751953,222.13315963745117,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,3.1025142484802313,7.123329370963475,-3.813713128364692,-2.101861588043324,246.4550278081732,289.2301035456297,-3.810750609030158,0.8313428702474628,-3.269042914115777,-0.1176818689879262,0.07589377995528165,-0.23198464850527953
40.973784,-75.703704,US,Pennsylvania,Carbon,Populus grandidentata,1956,F,Pennsylvania_Carbon,112,378.2860412597656,0.100352942943573,4.602044677734375,-0.3752887344360352,-3.710368347167969,165.17985916137695,285.72925567626953,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,3.1025142484802313,7.123329370963475,-3.813713128364692,-2.101861588043324,246.4550278081732,289.2301035456297,-3.0021613055366583,-2.5212846932291004,3.4384243939286563,-1.6085067591246451,-0.3297768739782266,-0.01210402315126869
40.93663,-75.822857,US,Pennsylvania,Carbon,Populus tremuloides,1956,M,Pennsylvania_Carbon,91,378.2860412597656,0.100352942943573,4.602044677734375,-0.3752887344360352,-3.710368347167969,165.17985916137695,285.72925567626953,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,3.1025142484802313,7.123329370963475,-3.813713128364692,-2.101861588043324,246.4550278081732,289.2301035456297,-3.0021613055366583,-2.5212846932291004,3.4384243939286563,-1.6085067591246451,-0.3297768739782266,-0.01210402315126869
48.7104,-116.2089,US,Idaho,Boundary,Populus deltoides,1985,F,Idaho_Boundary,149,1239.6182861328125,-5.527602767944336,4.085564041137696,-12.906838989257812,-6.679853057861328,150.3227424621582,89.73570442199707,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,-2.160690709443415,4.685587588835415,-8.816372118157854,-5.187155131812856,238.36732236353015,134.8935486381595,-3.3669120585009207,-0.6000235476977194,-4.090466871099958,-1.4926979260484714,-0.3693651421191727,-0.33476652272892987
33.086167,-111.275667,US,Arizona,Pinal,Populus fremontii,1995,F,Arizona_Pinal,48,713.9847412109375,17.15345001220703,23.853379821777345,5.481875228881836,9.132682800292969,170.0128002166748,44.705597162246704,10.2.2,Sonoran Desert,10.2,WARM DESERTS,17.19425854440463,23.03742924537979,3.9246065911600145,8.099787593168372,88.37350215217698,43.623578771650514,-0.04080853219759817,0.815950576397551,1.5572686377218212,1.0328952071245965,0.9237983793367944,0.02480352188113821
42.6966269,-73.5842739,US,New York,Rensselaer,Populus tremuloides,2009,M,New York_Rensselaer,95,246.08840942382813,2.9097288131713865,6.355886840820313,-5.168048477172851,-3.26345100402832,247.67470741271973,228.6989631652832,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,1.6642132458987384,5.19418410693898,-5.679833008717682,-3.741938806601933,207.22316860974848,248.48632002870576,1.245515567272648,1.1617027338813326,0.5117845315448308,0.4784878025736128,0.1952076067283352,-0.0796315743302757
39.981501,-75.051561,US,New Jersey,Camden,Populus deltoides,1910,F,New Jersey_Camden,130,26.106048583984375,2.9321313858032227,12.683073425292967,-3.245349884033203,2.623008155822754,315.7804489135742,207.57357025146484,8.5.1,Middle Atlantic Coastal Plain,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,6.454117034249387,9.701543003370784,-0.16605899831501056,1.3735295797997171,266.1543540401782,281.68253498494124,-3.5219856484461647,2.9815304219221836,-3.0792908857181924,1.2494785760230367,0.1864560700213251,-0.26309392855129715
